object,family,K_eff,basis,rho,s,seed,W,photon_budget,lambda_bar,zero_fraction,method,gain_rel_mse,fisher_reference
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.25,0.2500144839286804,0.78759765625,anscombe,0.0078117200176903495,0.062496379227601935
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.5,0.5000289678573608,0.60546875,soft_log,0.008252145309754617,0.031248189613800968
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.5,0.5000289678573608,0.60546875,naive_log,0.34077683999001995,0.031248189613800968
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,0.5,0.5000289678573608,0.60546875,anscombe,0.012105721285468895,0.031248189613800968
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,1.0,1.0000579357147217,0.3818359375,soft_log,0.009768594612247586,0.015624094806900484
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,1.0,1.0000579357147217,0.3818359375,naive_log,0.3125887088992065,0.015624094806900484
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,1.0,1.0000579357147217,0.3818359375,anscombe,0.011457248332636862,0.015624094806900484
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,2.0,2.0001158714294434,0.1337890625,soft_log,0.008472832059983075,0.007812047403450242
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,2.0,2.0001158714294434,0.1337890625,naive_log,0.11382786598036558,0.007812047403450242
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,2.0,2.0001158714294434,0.1337890625,anscombe,0.007978914081779503,0.007812047403450242
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,4.0,4.000231742858887,0.02685546875,soft_log,0.007608915093269001,0.003906023701725121
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,4.0,4.000231742858887,0.02685546875,naive_log,0.03858207884160356,0.003906023701725121
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,4.0,4.000231742858887,0.02685546875,anscombe,0.006054166996238126,0.003906023701725121
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,8.0,8.000463485717773,0.0,soft_log,0.0026941338808092077,0.0019530118508625605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,8.0,8.000463485717773,0.0,naive_log,0.003146057413742183,0.0019530118508625605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,8.0,8.000463485717773,0.0,anscombe,0.002423008186625144,0.0019530118508625605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,16.0,16.000926971435547,0.0,soft_log,0.0013270702260041733,0.0009765059254312802
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,16.0,16.000926971435547,0.0,naive_log,0.001431828790813086,0.0009765059254312802
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,16.0,16.000926971435547,0.0,anscombe,0.0013117282033901483,0.0009765059254312802
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,32.0,32.001853942871094,0.0,soft_log,0.0005529650798248872,0.0004882529627156401
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,32.0,32.001853942871094,0.0,naive_log,0.00056683131631224,0.0004882529627156401
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,32.0,32.001853942871094,0.0,anscombe,0.0005329008490109147,0.0004882529627156401
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,64.0,64.00370788574219,0.0,soft_log,0.0003765594450186574,0.00024412648135782006
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,64.0,64.00370788574219,0.0,naive_log,0.0003797794231377896,0.00024412648135782006
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,64.0,64.00370788574219,0.0,anscombe,0.00037358809997378435,0.00024412648135782006
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,128.0,128.00741577148438,0.0,soft_log,0.0002707129449505119,0.00012206324067891003
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,128.0,128.00741577148438,0.0,naive_log,0.00027158849631575137,0.00012206324067891003
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,1,64,128.0,128.00741577148438,0.0,anscombe,0.00027455471864247136,0.00012206324067891003
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,0.25,0.25002285838127136,0.783203125,soft_log,0.005078886833892262,0.062494285927139986
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,0.25,0.25002285838127136,0.783203125,naive_log,0.1153844845896044,0.062494285927139986
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,0.25,0.25002285838127136,0.783203125,anscombe,0.008056190136534594,0.062494285927139986
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,0.5,0.5000457167625427,0.6103515625,soft_log,0.004250146484236526,0.031247142963569993
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,0.5,0.5000457167625427,0.6103515625,naive_log,0.1262981210479717,0.031247142963569993
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,0.5,0.5000457167625427,0.6103515625,anscombe,0.0062493574399909374,0.031247142963569993
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,1.0,1.0000914335250854,0.36865234375,soft_log,0.00897726544141544,0.015623571481784997
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,1.0,1.0000914335250854,0.36865234375,naive_log,0.18446727490715853,0.015623571481784997
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,1.0,1.0000914335250854,0.36865234375,anscombe,0.010260019825283587,0.015623571481784997
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,2.0,2.000182867050171,0.14404296875,soft_log,0.007984398739719595,0.007811785740892498
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,2.0,2.000182867050171,0.14404296875,naive_log,0.0996079437715988,0.007811785740892498
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,2.0,2.000182867050171,0.14404296875,anscombe,0.007370476094990615,0.007811785740892498
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,4.0,4.000365734100342,0.01513671875,soft_log,0.00633564385460385,0.003905892870446249
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,4.0,4.000365734100342,0.01513671875,naive_log,0.023874263362284244,0.003905892870446249
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,4.0,4.000365734100342,0.01513671875,anscombe,0.0055382540445306685,0.003905892870446249
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,8.0,8.000731468200684,0.0,soft_log,0.00232367053847238,0.0019529464352231246
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,8.0,8.000731468200684,0.0,naive_log,0.002712806529998086,0.0019529464352231246
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,8.0,8.000731468200684,0.0,anscombe,0.0021499212447793872,0.0019529464352231246
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,16.0,16.001462936401367,0.0,soft_log,0.0015391595191901314,0.0009764732176115623
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,16.0,16.001462936401367,0.0,naive_log,0.0016396464091201904,0.0009764732176115623
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,16.0,16.001462936401367,0.0,anscombe,0.001475895091526683,0.0009764732176115623
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,32.0,32.002925872802734,0.0,soft_log,0.000742579705566922,0.00048823660880578114
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,32.0,32.002925872802734,0.0,naive_log,0.0007656559759284886,0.00048823660880578114
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,32.0,32.002925872802734,0.0,anscombe,0.0007423468886873526,0.00048823660880578114
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,64.0,64.00585174560547,0.0,soft_log,0.0003811414570689359,0.00024411830440289057
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,64.0,64.00585174560547,0.0,naive_log,0.0003901933881389493,0.00024411830440289057
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,64.0,64.00585174560547,0.0,anscombe,0.00037947942873503836,0.00024411830440289057
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,128.0,128.01170349121094,0.0,soft_log,0.0002809900299867626,0.00012205915220144529
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,128.0,128.01170349121094,0.0,naive_log,0.0002830978978974604,0.00012205915220144529
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,2,64,128.0,128.01170349121094,0.0,anscombe,0.00028174393670521506,0.00012205915220144529
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,0.25,0.2499920278787613,0.77392578125,soft_log,0.006611299709258178,0.06250199309386642
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,0.25,0.2499920278787613,0.77392578125,naive_log,0.4675532268558918,0.06250199309386642
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,0.25,0.2499920278787613,0.77392578125,anscombe,0.009444320176325299,0.06250199309386642
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,0.5,0.4999840557575226,0.6064453125,soft_log,0.007205094611943409,0.03125099654693321
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,0.5,0.4999840557575226,0.6064453125,naive_log,0.29536148345358065,0.03125099654693321
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,0.5,0.4999840557575226,0.6064453125,anscombe,0.009780367277033512,0.03125099654693321
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,1.0,0.9999681115150452,0.38916015625,soft_log,0.009557001811895604,0.015625498273466605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,1.0,0.9999681115150452,0.38916015625,naive_log,0.15346710164303384,0.015625498273466605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,1.0,0.9999681115150452,0.38916015625,anscombe,0.011005691550851284,0.015625498273466605
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,2.0,1.9999362230300903,0.13134765625,soft_log,0.00703673899375007,0.007812749136733303
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,2.0,1.9999362230300903,0.13134765625,naive_log,0.11467390311603529,0.007812749136733303
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,2.0,1.9999362230300903,0.13134765625,anscombe,0.006212553251981937,0.007812749136733303
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,4.0,3.9998724460601807,0.025390625,soft_log,0.005177705369625663,0.003906374568366651
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,4.0,3.9998724460601807,0.025390625,naive_log,0.026625735161214893,0.003906374568366651
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,4.0,3.9998724460601807,0.025390625,anscombe,0.004764789663746076,0.003906374568366651
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,8.0,7.999744892120361,0.0,soft_log,0.0031791546042809057,0.0019531872841833256
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,8.0,7.999744892120361,0.0,naive_log,0.0036625652516727317,0.0019531872841833256
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,8.0,7.999744892120361,0.0,anscombe,0.0028484230796864125,0.0019531872841833256
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,16.0,15.999489784240723,0.0,soft_log,0.0015744329854644036,0.0009765936420916628
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,16.0,15.999489784240723,0.0,naive_log,0.0016738625029667803,0.0009765936420916628
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,16.0,15.999489784240723,0.0,anscombe,0.0016310387019885832,0.0009765936420916628
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,32.0,31.998979568481445,0.0,soft_log,0.0006951648714694752,0.0004882968210458314
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,32.0,31.998979568481445,0.0,naive_log,0.0006966576631565259,0.0004882968210458314
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,32.0,31.998979568481445,0.0,anscombe,0.0006809466581002531,0.0004882968210458314
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,64.0,63.99795913696289,0.0,soft_log,0.0006205470315668781,0.0002441484105229157
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,64.0,63.99795913696289,0.0,naive_log,0.0006288403694714382,0.0002441484105229157
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,64.0,63.99795913696289,0.0,anscombe,0.0006088701735717172,0.0002441484105229157
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,128.0,127.99591827392578,0.0,soft_log,0.00022910799310390013,0.00012207420526145785
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,128.0,127.99591827392578,0.0,naive_log,0.00023019971143878627,0.00012207420526145785
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,3,64,128.0,127.99591827392578,0.0,anscombe,0.0002270039277430558,0.00012207420526145785
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,0.25,0.2500059902667999,0.79443359375,soft_log,0.003953463643128813,0.062498502469182454
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,0.25,0.2500059902667999,0.79443359375,naive_log,0.12394753360039809,0.062498502469182454
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,0.25,0.2500059902667999,0.79443359375,anscombe,0.00638706491499737,0.062498502469182454
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,0.5,0.5000119805335999,0.630859375,soft_log,0.009533341470830004,0.031249251234591227
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,0.5,0.5000119805335999,0.630859375,naive_log,0.2159130801495059,0.031249251234591227
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,0.5,0.5000119805335999,0.630859375,anscombe,0.01695707292009237,0.031249251234591227
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,1.0,1.0000239610671997,0.361328125,soft_log,0.010770107977668402,0.015624625617295614
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,1.0,1.0000239610671997,0.361328125,naive_log,0.24487234964142024,0.015624625617295614
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,1.0,1.0000239610671997,0.361328125,anscombe,0.012531125743897328,0.015624625617295614
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,2.0,2.0000479221343994,0.130859375,soft_log,0.008945686407902567,0.007812312808647807
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,2.0,2.0000479221343994,0.130859375,naive_log,0.0906969218459422,0.007812312808647807
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,2.0,2.0000479221343994,0.130859375,anscombe,0.008012467477394293,0.007812312808647807
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,4.0,4.000095844268799,0.0224609375,soft_log,0.003539134147790534,0.0039061564043239034
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,4.0,4.000095844268799,0.0224609375,naive_log,0.019132334377618212,0.0039061564043239034
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,4.0,4.000095844268799,0.0224609375,anscombe,0.0032821915176841805,0.0039061564043239034
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,8.0,8.000191688537598,0.00146484375,soft_log,0.0026074265375509937,0.0019530782021619517
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,8.0,8.000191688537598,0.00146484375,naive_log,0.004312150803301184,0.0019530782021619517
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,8.0,8.000191688537598,0.00146484375,anscombe,0.0022720067293105,0.0019530782021619517
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,16.0,16.000383377075195,0.0,soft_log,0.0009498699384523323,0.0009765391010809758
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,16.0,16.000383377075195,0.0,naive_log,0.0010256919791140687,0.0009765391010809758
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,16.0,16.000383377075195,0.0,anscombe,0.0009182924711866844,0.0009765391010809758
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,32.0,32.00076675415039,0.0,soft_log,0.0006154716835116803,0.0004882695505404879
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,32.0,32.00076675415039,0.0,naive_log,0.000629081384898975,0.0004882695505404879
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,32.0,32.00076675415039,0.0,anscombe,0.0006083850186277101,0.0004882695505404879
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,64.0,64.00153350830078,0.0,soft_log,0.0003176623921160234,0.00024413477527024396
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,64.0,64.00153350830078,0.0,naive_log,0.00032036006158924196,0.00024413477527024396
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,64.0,64.00153350830078,0.0,anscombe,0.00030805702808563466,0.00024413477527024396
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,128.0,128.00306701660156,0.0,soft_log,0.00023785925663644532,0.00012206738763512198
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,128.0,128.00306701660156,0.0,naive_log,0.0002382796089029806,0.00012206738763512198
digit_2,synthetic_digit,210.00167616690024,random_uniform,0.001,0.1,4,64,128.0,128.00306701660156,0.0,anscombe,0.00023596600770511166,0.00012206738763512198
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,0.25,0.2500065565109253,0.78173828125,soft_log,0.003384319212270457,0.06249836091525539
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,0.25,0.2500065565109253,0.78173828125,naive_log,0.12105781960089386,0.06249836091525539
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,0.25,0.2500065565109253,0.78173828125,anscombe,0.005844285773501207,0.06249836091525539
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,0.5,0.5000131130218506,0.611328125,soft_log,0.007581179793333974,0.031249180457627694
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,0.5,0.5000131130218506,0.611328125,naive_log,0.33122919790831656,0.031249180457627694
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,0.5,0.5000131130218506,0.611328125,anscombe,0.010235852971602849,0.031249180457627694
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,1.0,1.0000262260437012,0.35546875,soft_log,0.006901110347300356,0.015624590228813847
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,1.0,1.0000262260437012,0.35546875,naive_log,0.16887440835077783,0.015624590228813847
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,1.0,1.0000262260437012,0.35546875,anscombe,0.008581988892576076,0.015624590228813847
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,2.0,2.0000524520874023,0.140625,soft_log,0.009388467443012506,0.0078122951144069235
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,2.0,2.0000524520874023,0.140625,naive_log,0.0988090673336759,0.0078122951144069235
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,2.0,2.0000524520874023,0.140625,anscombe,0.00916731009182224,0.0078122951144069235
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,4.0,4.000104904174805,0.0283203125,soft_log,0.00433531179415856,0.0039061475572034618
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,4.0,4.000104904174805,0.0283203125,naive_log,0.028472228479395834,0.0039061475572034618
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,4.0,4.000104904174805,0.0283203125,anscombe,0.0033771693136398356,0.0039061475572034618
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,8.0,8.00020980834961,0.00048828125,soft_log,0.002454229373188088,0.0019530737786017309
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,8.0,8.00020980834961,0.00048828125,naive_log,0.003496810133043568,0.0019530737786017309
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,8.0,8.00020980834961,0.00048828125,anscombe,0.0023137401141594136,0.0019530737786017309
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,16.0,16.00041961669922,0.0,soft_log,0.0011835492005132626,0.0009765368893008654
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,16.0,16.00041961669922,0.0,naive_log,0.0012347192736997191,0.0009765368893008654
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,16.0,16.00041961669922,0.0,anscombe,0.0011511234691307002,0.0009765368893008654
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,32.0,32.00083923339844,0.0,soft_log,0.00046562282871642644,0.0004882684446504327
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,32.0,32.00083923339844,0.0,naive_log,0.00047607402335447287,0.0004882684446504327
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,32.0,32.00083923339844,0.0,anscombe,0.00046394656790253773,0.0004882684446504327
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,64.0,64.00167846679688,0.0,soft_log,0.0003917901230304099,0.00024413422232521636
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,64.0,64.00167846679688,0.0,naive_log,0.00039722925708339524,0.00024413422232521636
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,64.0,64.00167846679688,0.0,anscombe,0.00038887061281732855,0.00024413422232521636
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,128.0,128.00335693359375,0.0,soft_log,0.00026003067185635523,0.00012206711116260818
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,128.0,128.00335693359375,0.0,naive_log,0.00026113963220088303,0.00012206711116260818
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,0,64,128.0,128.00335693359375,0.0,anscombe,0.00025786821586432264,0.00012206711116260818
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,0.25,0.2500116527080536,0.78759765625,soft_log,0.00552406863951537,0.06249708695876588
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,0.25,0.2500116527080536,0.78759765625,naive_log,0.11384204006859586,0.06249708695876588
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,0.25,0.2500116527080536,0.78759765625,anscombe,0.008390882692632426,0.06249708695876588
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,0.5,0.5000233054161072,0.60205078125,soft_log,0.007538818703838882,0.03124854347938294
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,0.5,0.5000233054161072,0.60205078125,naive_log,0.17727753527674722,0.03124854347938294
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,0.5,0.5000233054161072,0.60205078125,anscombe,0.011316201530266457,0.03124854347938294
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,1.0,1.0000466108322144,0.38232421875,soft_log,0.009039370061159197,0.01562427173969147
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,1.0,1.0000466108322144,0.38232421875,naive_log,0.31223779990680417,0.01562427173969147
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,1.0,1.0000466108322144,0.38232421875,anscombe,0.010764655129421135,0.01562427173969147
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,2.0,2.0000932216644287,0.13720703125,soft_log,0.00813665283738985,0.007812135869845735
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,2.0,2.0000932216644287,0.13720703125,naive_log,0.1153480889086821,0.007812135869845735
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,2.0,2.0000932216644287,0.13720703125,anscombe,0.007198847012005009,0.007812135869845735
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,4.0,4.000186443328857,0.02001953125,soft_log,0.0068285652974914785,0.0039060679349228675
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,4.0,4.000186443328857,0.02001953125,naive_log,0.025305443848704163,0.0039060679349228675
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,4.0,4.000186443328857,0.02001953125,anscombe,0.005833879147313831,0.0039060679349228675
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,8.0,8.000372886657715,0.00048828125,soft_log,0.00310878098893042,0.0019530339674614337
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,8.0,8.000372886657715,0.00048828125,naive_log,0.00389930564788873,0.0019530339674614337
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,8.0,8.000372886657715,0.00048828125,anscombe,0.002831712783273262,0.0019530339674614337
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,16.0,16.00074577331543,0.0,soft_log,0.0015053853401604728,0.0009765169837307169
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,16.0,16.00074577331543,0.0,naive_log,0.0016245088905558695,0.0009765169837307169
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,16.0,16.00074577331543,0.0,anscombe,0.0015004441598675008,0.0009765169837307169
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,32.0,32.00149154663086,0.0,soft_log,0.0007188621468797429,0.00048825849186535843
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,32.0,32.00149154663086,0.0,naive_log,0.0007404156388274467,0.00048825849186535843
digit_3,synthetic_digit,135.81257584160795,random_uniform,0.001,0.1,1,64,32.0,32.00149154663086,0.0,anscombe,0.0006969518540509552,0.00048825849186535843
